PassengerId,Pclass,Sex,Age,SibSp,Parch,Fare,FamilySize,IsAlone,SmallFamily,LargeFamily,HasCabin,TicketPrefix,HasTicketPrefix,FarePerPerson,IsChild,IsAdult,IsElderly,NameLength,AgeGroup,FareBin,FarePerPersonBin,Embarked_Q,Embarked_S,Title_Miss,Title_Mr,Title_Mrs,Title_Rare,Deck_B,Deck_C,Deck_D,Deck_E,Deck_F,Deck_G,Deck_T,Deck_Unknown,Survived
674,2,1,31.0,0,0,13.0,1,1,0,0,0,None,0,13.0,0,1,0,21,2,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1
675,2,1,29.5,0,0,0.0,1,1,0,0,0,None,0,0.0,0,1,0,26,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
676,3,1,18.0,0,0,7.775,1,1,0,0,0,None,0,7.775,0,1,0,30,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
677,3,1,24.5,0,0,8.05,1,1,0,0,0,None,0,8.05,0,1,0,29,2,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
678,3,0,18.0,0,0,9.8417,1,1,0,0,0,None,0,9.8417,0,1,0,23,1,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1
679,3,0,43.0,1,6,46.9,8,0,0,1,0,CA,1,5.8625,0,1,0,39,3,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
680,1,1,36.0,0,1,512.3292,2,0,1,0,1,PC,1,256.1646,0,1,0,34,3,4,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
681,3,0,22.0,0,0,8.1375,1,1,0,0,0,None,0,8.1375,0,1,0,19,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
682,1,1,27.0,0,0,76.7292,1,1,0,0,1,PC,1,76.7292,0,1,0,18,2,4,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
683,3,1,20.0,0,0,9.225,1,1,0,0,0,None,0,9.225,0,1,0,27,2,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
684,3,1,14.0,5,2,46.9,8,0,0,1,0,CA,1,5.8625,1,0,0,27,1,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
685,2,1,60.0,1,1,39.0,3,0,1,0,0,None,0,13.0,0,0,1,33,3,3,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
686,2,1,25.0,1,2,41.5792,4,0,1,0,0,SC,1,10.3948,0,1,0,38,2,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
687,3,1,14.0,4,1,39.6875,6,0,0,1,0,None,0,6.614583333333333,1,0,0,24,1,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
688,3,1,19.0,0,0,10.1708,1,1,0,0,0,None,0,10.1708,0,1,0,17,2,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
689,3,1,18.0,0,0,7.7958,1,1,0,0,0,None,0,7.7958,0,1,0,31,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
690,1,0,15.0,0,1,211.3375,2,0,1,0,1,None,0,105.66875,1,0,0,33,1,4,3,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1
691,1,1,31.0,1,0,57.0,2,0,1,0,1,None,0,28.5,0,1,0,23,2,4,3,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
692,3,0,4.0,0,1,13.4167,2,0,1,0,0,None,0,6.70835,1,0,0,18,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
693,3,1,25.0,0,0,56.4958,1,1,0,0,0,None,0,56.4958,0,1,0,12,2,4,3,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1
694,3,1,25.0,0,0,7.225,1,1,0,0,0,None,0,7.225,0,1,0,16,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
695,1,1,60.0,0,0,26.55,1,1,0,0,0,None,0,26.55,0,0,1,15,3,3,3,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
696,2,1,52.0,0,0,13.5,1,1,0,0,0,None,0,13.5,0,1,0,26,3,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
697,3,1,44.0,0,0,8.05,1,1,0,0,0,None,0,8.05,0,1,0,16,3,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
698,3,0,22.0,0,0,7.7333,1,1,0,0,0,None,0,7.7333,0,1,0,32,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1
699,1,1,49.0,1,1,110.8833,3,0,1,0,1,None,0,36.9611,0,1,0,24,3,4,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
700,3,1,42.0,0,0,7.65,1,1,0,0,1,None,0,7.65,0,1,0,40,3,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
701,1,0,18.0,1,0,227.525,2,0,1,0,1,PC,1,113.7625,0,1,0,49,1,4,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
702,1,1,35.0,0,0,26.2875,1,1,0,0,1,PC,1,26.2875,0,1,0,32,2,3,3,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
703,3,0,18.0,0,1,14.4542,2,0,1,0,0,None,0,7.2271,0,1,0,21,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
704,3,1,25.0,0,0,7.7417,1,1,0,0,0,None,0,7.7417,0,1,0,21,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
705,3,1,26.0,1,0,7.8542,2,0,1,0,0,None,0,3.9271,0,1,0,23,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
706,2,1,39.0,0,0,26.0,1,1,0,0,0,None,0,26.0,0,1,0,46,3,3,3,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
707,2,0,45.0,0,0,13.5,1,1,0,0,0,None,0,13.5,0,1,0,29,3,2,2,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
708,1,1,42.0,0,0,26.2875,1,1,0,0,1,PC,1,26.2875,0,1,0,33,3,3,3,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
709,1,0,22.0,0,0,151.55,1,1,0,0,0,None,0,151.55,0,1,0,20,2,4,3,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1
710,3,1,25.0,1,1,15.2458,3,0,1,0,0,None,0,5.081933333333333,0,1,0,49,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
711,1,0,24.0,0,0,49.5042,1,1,0,0,1,PC,1,49.5042,0,1,0,48,2,4,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
712,1,1,42.0,0,0,26.55,1,1,0,0,1,None,0,26.55,0,1,0,18,3,3,3,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
713,1,1,48.0,1,0,52.0,2,0,1,0,1,None,0,26.0,0,1,0,24,3,4,3,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
714,3,1,29.0,0,0,9.4833,1,1,0,0,0,None,0,9.4833,0,1,0,26,2,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
715,2,1,52.0,0,0,13.0,1,1,0,0,0,None,0,13.0,0,1,0,21,3,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
716,3,1,19.0,0,0,7.65,1,1,0,0,1,None,0,7.65,0,1,0,42,2,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
717,1,0,38.0,0,0,227.525,1,1,0,0,1,PC,1,227.525,0,1,0,29,3,4,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
718,2,0,27.0,0,0,10.5,1,1,0,0,1,None,0,10.5,0,1,0,35,2,1,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1
719,3,1,25.0,0,0,15.5,1,1,0,0,0,None,0,15.5,0,1,0,19,2,2,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
720,3,1,33.0,0,0,7.775,1,1,0,0,0,None,0,7.775,0,1,0,28,2,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
721,2,0,6.0,0,1,33.0,2,0,1,0,0,None,0,16.5,1,0,0,33,0,3,2,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1
722,3,1,17.0,1,0,7.0542,2,0,1,0,0,None,0,3.5271,0,1,0,25,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
723,2,1,34.0,0,0,13.0,1,1,0,0,0,None,0,13.0,0,1,0,28,2,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
724,2,1,50.0,0,0,13.0,1,1,0,0,0,None,0,13.0,0,1,0,23,3,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
725,1,1,27.0,1,0,53.1,2,0,1,0,1,None,0,26.55,0,1,0,29,2,4,3,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
726,3,1,20.0,0,0,8.6625,1,1,0,0,0,None,0,8.6625,0,1,0,19,2,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
727,2,0,30.0,3,0,21.0,4,0,1,0,0,None,0,5.25,0,1,0,43,2,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
728,3,0,22.0,0,0,7.7375,1,1,0,0,0,None,0,7.7375,0,1,0,24,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1
729,2,1,25.0,1,0,26.0,2,0,1,0,0,None,0,13.0,0,1,0,31,2,3,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
730,3,0,25.0,1,0,7.925,2,0,1,0,0,STON,1,3.9625,0,1,0,29,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
731,1,0,29.0,0,0,211.3375,1,1,0,0,1,None,0,211.3375,0,1,0,29,2,4,3,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1
732,3,1,11.0,0,0,18.7875,1,1,0,0,0,None,0,18.7875,1,0,0,24,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
733,2,1,29.5,0,0,0.0,1,1,0,0,0,None,0,0.0,0,1,0,20,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
734,2,1,23.0,0,0,13.0,1,1,0,0,0,None,0,13.0,0,1,0,26,2,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
735,2,1,23.0,0,0,13.0,1,1,0,0,0,None,0,13.0,0,1,0,28,2,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
736,3,1,28.5,0,0,16.1,1,1,0,0,0,None,0,16.1,0,1,0,20,2,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
737,3,0,48.0,1,3,34.375,5,0,0,1,0,W,1,6.875,0,1,0,39,3,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
738,1,1,35.0,0,0,512.3292,1,1,0,0,1,PC,1,512.3292,0,1,0,22,2,4,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
739,3,1,25.0,0,0,7.8958,1,1,0,0,0,None,0,7.8958,0,1,0,18,2,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
740,3,1,25.0,0,0,7.8958,1,1,0,0,0,None,0,7.8958,0,1,0,18,2,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
741,1,1,42.0,0,0,30.0,1,1,0,0,1,None,0,30.0,0,1,0,27,3,3,3,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1
742,1,1,36.0,1,0,78.85,2,0,1,0,1,None,0,39.425,0,1,0,29,3,4,3,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
743,1,0,21.0,2,2,262.375,5,0,0,1,1,PC,1,52.475,0,1,0,37,2,4,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
744,3,1,24.0,1,0,16.1,2,0,1,0,0,None,0,8.05,0,1,0,17,2,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
745,3,1,31.0,0,0,7.925,1,1,0,0,0,STON,1,7.925,0,1,0,18,2,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1
746,1,1,70.0,1,1,71.0,3,0,1,0,1,WE,1,23.666666666666668,0,0,1,28,4,4,2,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
747,3,1,16.0,1,1,20.25,3,0,1,0,0,C,1,6.75,0,1,0,27,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
748,2,0,30.0,0,0,13.0,1,1,0,0,0,None,0,13.0,0,1,0,21,2,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1
749,1,1,19.0,1,0,53.1,2,0,1,0,1,None,0,26.55,0,1,0,25,2,4,3,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
750,3,1,31.0,0,0,7.75,1,1,0,0,0,None,0,7.75,0,1,0,23,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
751,2,0,4.0,1,1,23.0,3,0,1,0,0,None,0,7.666666666666667,1,0,0,17,0,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1
752,3,1,6.0,0,1,12.475,2,0,1,0,1,None,0,6.2375,1,0,0,19,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
753,3,1,33.0,0,0,9.5,1,1,0,0,0,None,0,9.5,0,1,0,32,2,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
754,3,1,23.0,0,0,7.8958,1,1,0,0,0,None,0,7.8958,0,1,0,18,2,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
755,2,0,48.0,1,2,65.0,4,0,1,0,0,None,0,16.25,0,1,0,32,3,4,2,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
756,2,1,0.67,1,1,14.5,3,0,1,0,0,None,0,4.833333333333333,1,0,0,25,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
757,3,1,28.0,0,0,7.7958,1,1,0,0,0,None,0,7.7958,0,1,0,28,2,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
758,2,1,18.0,0,0,11.5,1,1,0,0,0,None,0,11.5,0,1,0,24,1,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
759,3,1,34.0,0,0,8.05,1,1,0,0,0,None,0,8.05,0,1,0,28,2,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
760,1,0,33.0,0,0,86.5,1,1,0,0,1,None,0,86.5,0,1,0,56,2,4,3,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
761,3,1,25.0,0,0,14.5,1,1,0,0,0,None,0,14.5,0,1,0,18,2,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
762,3,1,41.0,0,0,7.125,1,1,0,0,0,SOTON,1,7.125,0,1,0,30,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
763,3,1,20.0,0,0,7.2292,1,1,0,0,0,None,0,7.2292,0,1,0,21,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
764,1,0,36.0,1,2,120.0,4,0,1,0,1,None,0,30.0,0,1,0,41,3,4,3,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1
765,3,1,16.0,0,0,7.775,1,1,0,0,0,None,0,7.775,0,1,0,22,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
766,1,0,51.0,1,0,77.9583,2,0,1,0,1,None,0,38.97915,0,1,0,36,3,4,3,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
767,1,1,42.0,0,0,39.6,1,1,0,0,0,None,0,39.6,0,1,0,25,3,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
768,3,0,30.5,0,0,7.75,1,1,0,0,0,None,0,7.75,0,1,0,18,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
769,3,1,25.0,1,0,24.15,2,0,1,0,0,None,0,12.075,0,1,0,19,2,3,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
770,3,1,32.0,0,0,8.3625,1,1,0,0,0,None,0,8.3625,0,1,0,32,2,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
771,3,1,24.0,0,0,9.5,1,1,0,0,0,None,0,9.5,0,1,0,22,2,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
772,3,1,48.0,0,0,7.8542,1,1,0,0,0,None,0,7.8542,0,1,0,23,3,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
773,2,0,57.0,0,0,10.5,1,1,0,0,1,S,1,10.5,0,1,0,17,3,1,2,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
774,3,1,25.0,0,0,7.225,1,1,0,0,0,None,0,7.225,0,1,0,15,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
775,2,0,54.0,1,3,23.0,5,0,0,1,0,None,0,4.6,0,1,0,37,3,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
776,3,1,18.0,0,0,7.75,1,1,0,0,0,None,0,7.75,0,1,0,39,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
777,3,1,25.0,0,0,7.75,1,1,0,0,1,None,0,7.75,0,1,0,16,2,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
778,3,0,5.0,0,0,12.475,1,1,0,0,0,None,0,12.475,1,0,0,29,0,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1
779,3,1,25.0,0,0,7.7375,1,1,0,0,0,None,0,7.7375,0,1,0,23,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
780,1,0,43.0,0,1,211.3375,2,0,1,0,1,None,0,105.66875,0,1,0,53,3,4,3,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1
781,3,0,13.0,0,0,7.2292,1,1,0,0,0,None,0,7.2292,1,0,0,20,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
782,1,0,17.0,1,0,57.0,2,0,1,0,1,None,0,28.5,0,1,0,41,1,4,3,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1
783,1,1,29.0,0,0,30.0,1,1,0,0,1,None,0,30.0,0,1,0,22,2,3,3,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
784,3,1,25.0,1,2,23.45,4,0,1,0,0,W,1,5.8625,0,1,0,22,2,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
785,3,1,25.0,0,0,7.05,1,1,0,0,0,SOTON,1,7.05,0,1,0,16,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
786,3,1,25.0,0,0,7.25,1,1,0,0,0,None,0,7.25,0,1,0,34,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
787,3,0,18.0,0,0,7.4958,1,1,0,0,0,None,0,7.4958,0,1,0,25,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1
788,3,1,8.0,4,1,29.125,6,0,0,1,0,None,0,4.854166666666667,1,0,0,25,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
789,3,1,1.0,1,2,20.575,4,0,1,0,0,C,1,5.14375,1,0,0,26,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
790,1,1,46.0,0,0,79.2,1,1,0,0,1,PC,1,79.2,0,1,0,24,3,4,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
791,3,1,25.0,0,0,7.75,1,1,0,0,0,None,0,7.75,0,1,0,24,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
792,2,1,16.0,0,0,26.0,1,1,0,0,0,None,0,26.0,0,1,0,19,1,3,3,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
793,3,0,22.0,8,2,69.55,11,0,0,1,0,CA,1,6.322727272727272,0,1,0,23,2,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
794,1,1,42.0,0,0,30.6958,1,1,0,0,0,PC,1,30.6958,0,1,0,24,3,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
795,3,1,25.0,0,0,7.8958,1,1,0,0,0,None,0,7.8958,0,1,0,21,2,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
796,2,1,39.0,0,0,13.0,1,1,0,0,0,None,0,13.0,0,1,0,18,3,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
797,1,0,49.0,0,0,25.9292,1,1,0,0,1,None,0,25.9292,0,1,0,27,3,3,3,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
798,3,0,31.0,0,0,8.6833,1,1,0,0,0,None,0,8.6833,0,1,0,16,2,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
799,3,1,30.0,0,0,7.2292,1,1,0,0,0,None,0,7.2292,0,1,0,28,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
800,3,0,30.0,1,1,24.15,3,0,1,0,0,None,0,8.049999999999999,0,1,0,52,2,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
801,2,1,34.0,0,0,13.0,1,1,0,0,0,None,0,13.0,0,1,0,20,2,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
802,2,0,31.0,1,1,26.25,3,0,1,0,0,C,1,8.75,0,1,0,43,2,3,2,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
803,1,1,11.0,1,2,120.0,4,0,1,0,1,None,0,30.0,1,0,0,35,0,4,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
804,3,1,0.42,0,1,8.5167,2,0,1,0,0,None,0,4.25835,1,0,0,31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
805,3,1,27.0,0,0,6.975,1,1,0,0,0,None,0,6.975,0,1,0,23,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1
806,3,1,31.0,0,0,7.775,1,1,0,0,0,None,0,7.775,0,1,0,25,2,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
807,1,1,39.0,0,0,0.0,1,1,0,0,1,None,0,0.0,0,1,0,22,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
808,3,0,18.0,0,0,7.775,1,1,0,0,0,None,0,7.775,0,1,0,31,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
809,2,1,39.0,0,0,13.0,1,1,0,0,0,None,0,13.0,0,1,0,17,3,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
810,1,0,33.0,1,0,53.1,2,0,1,0,1,None,0,26.55,0,1,0,46,2,4,3,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
811,3,1,26.0,0,0,7.8875,1,1,0,0,0,None,0,7.8875,0,1,0,22,2,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
812,3,1,39.0,0,0,24.15,1,1,0,0,0,A,1,24.15,0,1,0,17,3,3,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
813,2,1,35.0,0,0,10.5,1,1,0,0,0,None,0,10.5,0,1,0,25,2,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
814,3,0,6.0,4,2,31.275,7,0,0,1,0,None,0,4.4678571428571425,1,0,0,34,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
815,3,1,30.5,0,0,8.05,1,1,0,0,0,None,0,8.05,0,1,0,26,2,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
816,1,1,42.0,0,0,0.0,1,1,0,0,1,None,0,0.0,0,1,0,16,3,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
817,3,0,23.0,0,0,7.925,1,1,0,0,0,STON,1,7.925,0,1,0,28,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
818,2,1,31.0,1,1,37.0042,3,0,1,0,0,S,1,12.334733333333332,0,1,0,18,2,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
819,3,1,43.0,0,0,6.45,1,1,0,0,0,C,1,6.45,0,1,0,32,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
820,3,1,10.0,3,2,27.9,6,0,0,1,0,None,0,4.6499999999999995,1,0,0,28,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
821,1,0,52.0,1,1,93.5,3,0,1,0,1,None,0,31.166666666666668,0,1,0,50,3,4,3,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1
822,3,1,27.0,0,0,8.6625,1,1,0,0,0,None,0,8.6625,0,1,0,17,2,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1
823,1,1,38.0,0,0,0.0,1,1,0,0,0,None,0,0.0,0,1,0,31,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
824,3,0,27.0,0,1,12.475,2,0,1,0,1,None,0,6.2375,0,1,0,18,2,2,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
825,3,1,2.0,4,1,39.6875,6,0,0,1,0,None,0,6.614583333333333,1,0,0,28,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
826,3,1,25.0,0,0,6.95,1,1,0,0,0,None,0,6.95,0,1,0,15,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
827,3,1,25.0,0,0,56.4958,1,1,0,0,0,None,0,56.4958,0,1,0,12,2,4,3,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
828,2,1,1.0,0,2,37.0042,3,0,1,0,0,S,1,12.334733333333332,1,0,0,21,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
829,3,1,25.0,0,0,7.75,1,1,0,0,0,None,0,7.75,0,1,0,28,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1
830,1,0,62.0,0,0,80.0,1,1,0,0,1,None,0,80.0,0,0,1,41,4,4,3,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1
831,3,0,15.0,1,0,14.4542,2,0,1,0,0,None,0,7.2271,1,0,0,39,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
832,2,1,0.83,1,1,18.75,3,0,1,0,0,None,0,6.25,1,0,0,31,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
833,3,1,25.0,0,0,7.2292,1,1,0,0,0,None,0,7.2292,0,1,0,14,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
834,3,1,23.0,0,0,7.8542,1,1,0,0,0,None,0,7.8542,0,1,0,22,2,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
835,3,1,18.0,0,0,8.3,1,1,0,0,0,None,0,8.3,0,1,0,22,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
836,1,0,39.0,1,1,83.1583,3,0,1,0,1,PC,1,27.71943333333333,0,1,0,27,3,4,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
837,3,1,21.0,0,0,8.6625,1,1,0,0,0,None,0,8.6625,0,1,0,16,2,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
838,3,1,25.0,0,0,8.05,1,1,0,0,0,None,0,8.05,0,1,0,19,2,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
839,3,1,32.0,0,0,56.4958,1,1,0,0,0,None,0,56.4958,0,1,0,15,2,4,3,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1
840,1,1,42.0,0,0,29.7,1,1,0,0,1,None,0,29.7,0,1,0,20,3,3,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
841,3,1,20.0,0,0,7.925,1,1,0,0,0,SOTON,1,7.925,0,1,0,27,2,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
842,2,1,16.0,0,0,10.5,1,1,0,0,0,S,1,10.5,0,1,0,24,1,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
